id	number	loc	state	country	loc_type	indicator	epi_week	event	disease	subcategory_new	pdf_id	Year	Month	Day
1414822	96	BOSTON	MA	US	CITY	reported	192350	CASES	SCARLET FEVER	UNSPECIFIED	835	1923	12	09
1414823	1	BOSTON	MA	US	CITY	reported	192350	DEATHS	SCARLET FEVER	UNSPECIFIED	835	1923	12	09
1414824	40	BOSTON	MA	US	CITY	reported	192350	CASES	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	835	1923	12	09
1414825	9	BOSTON	MA	US	CITY	reported	192350	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	835	1923	12	09
1415867	1	BOSTON	MA	US	CITY	reported	192351	CASES	MENINGITIS	UNSPECIFIED	836	1923	12	16
1415932	5	BOSTON	MA	US	CITY	reported	192351	CASES	INFLUENZA	UNSPECIFIED	836	1923	12	16
1415933	2	BOSTON	MA	US	CITY	reported	192351	DEATHS	INFLUENZA	UNSPECIFIED	836	1923	12	16
1416086	31	BOSTON	MA	US	CITY	reported	192351	DEATHS	PNEUMONIA	UNSPECIFIED	836	1923	12	16
1416363	4	BOSTON	MA	US	CITY	reported	192351	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	836	1923	12	16
1416848	73	BOSTON	MA	US	CITY	reported	192351	CASES	DIPHTHERIA	UNSPECIFIED	836	1923	12	16
1416849	4	BOSTON	MA	US	CITY	reported	192351	DEATHS	DIPHTHERIA	UNSPECIFIED	836	1923	12	16
1416850	34	BOSTON	MA	US	CITY	reported	192351	CASES	MEASLES	UNSPECIFIED	836	1923	12	16
1416851	76	BOSTON	MA	US	CITY	reported	192351	CASES	SCARLET FEVER	UNSPECIFIED	836	1923	12	16
1416852	1	BOSTON	MA	US	CITY	reported	192351	DEATHS	SCARLET FEVER	UNSPECIFIED	836	1923	12	16
1416853	32	BOSTON	MA	US	CITY	reported	192351	CASES	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	836	1923	12	16
1416854	24	BOSTON	MA	US	CITY	reported	192351	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	836	1923	12	16
1417976	1	BOSTON	MA	US	CITY	reported	192352	DEATHS	INFLUENZA	UNSPECIFIED	837	1923	12	23
1418165	22	BOSTON	MA	US	CITY	reported	192352	DEATHS	PNEUMONIA	UNSPECIFIED	837	1923	12	23
1418439	2	BOSTON	MA	US	CITY	reported	192352	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	837	1923	12	23
1418948	74	BOSTON	MA	US	CITY	reported	192352	CASES	DIPHTHERIA	UNSPECIFIED	837	1923	12	23
1418949	2	BOSTON	MA	US	CITY	reported	192352	DEATHS	DIPHTHERIA	UNSPECIFIED	837	1923	12	23
1418950	57	BOSTON	MA	US	CITY	reported	192352	CASES	MEASLES	UNSPECIFIED	837	1923	12	23
1418951	111	BOSTON	MA	US	CITY	reported	192352	CASES	SCARLET FEVER	UNSPECIFIED	837	1923	12	23
1418952	2	BOSTON	MA	US	CITY	reported	192352	DEATHS	SCARLET FEVER	UNSPECIFIED	837	1923	12	23
1418953	23	BOSTON	MA	US	CITY	reported	192352	CASES	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	837	1923	12	23
1418954	10	BOSTON	MA	US	CITY	reported	192352	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	837	1923	12	23
1420063	97	BOSTON	MA	US	CITY	reported	192401	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	838	1923	12	30
1420065	75	BOSTON	MA	US	CITY	reported	192401	CASES	DIPHTHERIA	UNSPECIFIED	838	1923	12	30
1420066	5	BOSTON	MA	US	CITY	reported	192401	CASES	INFLUENZA	UNSPECIFIED	838	1923	12	30
1420067	0	BOSTON	MA	US	CITY	reported	192401	DEATHS	INFLUENZA	UNSPECIFIED	838	1923	12	30
1420068	118	BOSTON	MA	US	CITY	reported	192401	CASES	MEASLES	UNSPECIFIED	838	1923	12	30
1420069	12	BOSTON	MA	US	CITY	reported	192401	CASES	MUMPS	UNSPECIFIED	838	1923	12	30
1420070	23	BOSTON	MA	US	CITY	reported	192401	DEATHS	PNEUMONIA	UNSPECIFIED	838	1923	12	30
1420072	114	BOSTON	MA	US	CITY	reported	192401	CASES	SCARLET FEVER	UNSPECIFIED	838	1923	12	30
1421094	17	BOSTON	MA	US	CITY	reported	192401	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	838	1923	12	30
1421096	2	BOSTON	MA	US	CITY	reported	192401	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	838	1923	12	30
1421097	1	BOSTON	MA	US	CITY	reported	192401	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	838	1923	12	30
1421098	4	BOSTON	MA	US	CITY	reported	192401	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	838	1923	12	30
1421942	1	BOSTON	MA	US	CITY	reported	192401	CASES	MENINGITIS	UNSPECIFIED	838	1923	12	30
1421943	0	BOSTON	MA	US	CITY	reported	192401	DEATHS	MENINGITIS	UNSPECIFIED	838	1923	12	30
1422074	111	BOSTON	MA	US	CITY	reported	192402	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	839	1924	01	06
1422076	57	BOSTON	MA	US	CITY	reported	192402	CASES	DIPHTHERIA	UNSPECIFIED	839	1924	01	06
1422077	2	BOSTON	MA	US	CITY	reported	192402	CASES	INFLUENZA	UNSPECIFIED	839	1924	01	06
1422078	3	BOSTON	MA	US	CITY	reported	192402	DEATHS	INFLUENZA	UNSPECIFIED	839	1924	01	06
1422079	99	BOSTON	MA	US	CITY	reported	192402	CASES	MEASLES	UNSPECIFIED	839	1924	01	06
1422080	24	BOSTON	MA	US	CITY	reported	192402	CASES	MUMPS	UNSPECIFIED	839	1924	01	06
1422081	42	BOSTON	MA	US	CITY	reported	192402	DEATHS	PNEUMONIA	UNSPECIFIED	839	1924	01	06
1422083	124	BOSTON	MA	US	CITY	reported	192402	CASES	SCARLET FEVER	UNSPECIFIED	839	1924	01	06
1423136	15	BOSTON	MA	US	CITY	reported	192402	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	839	1924	01	06
1423138	0	BOSTON	MA	US	CITY	reported	192402	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	839	1924	01	06
1423139	0	BOSTON	MA	US	CITY	reported	192402	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	839	1924	01	06
1423140	10	BOSTON	MA	US	CITY	reported	192402	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	839	1924	01	06
1424044	1	BOSTON	MA	US	CITY	reported	192402	CASES	MENINGITIS	UNSPECIFIED	839	1924	01	06
1424045	0	BOSTON	MA	US	CITY	reported	192402	DEATHS	MENINGITIS	UNSPECIFIED	839	1924	01	06
1424048	0	BOSTON	MA	US	CITY	reported	192402	CASES	PELLAGRA	UNSPECIFIED	839	1924	01	06
1424049	0	BOSTON	MA	US	CITY	reported	192402	DEATHS	PELLAGRA	UNSPECIFIED	839	1924	01	06
1424052	0	BOSTON	MA	US	CITY	reported	192402	CASES	TYPHUS FEVER	UNSPECIFIED	839	1924	01	06
1424053	0	BOSTON	MA	US	CITY	reported	192402	DEATHS	TYPHUS FEVER	UNSPECIFIED	839	1924	01	06
1424302	88	BOSTON	MA	US	CITY	reported	192403	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	840	1924	01	13
1424304	73	BOSTON	MA	US	CITY	reported	192403	CASES	DIPHTHERIA	UNSPECIFIED	840	1924	01	13
1424305	1	BOSTON	MA	US	CITY	reported	192403	CASES	INFLUENZA	UNSPECIFIED	840	1924	01	13
1424306	1	BOSTON	MA	US	CITY	reported	192403	DEATHS	INFLUENZA	UNSPECIFIED	840	1924	01	13
1424307	117	BOSTON	MA	US	CITY	reported	192403	CASES	MEASLES	UNSPECIFIED	840	1924	01	13
1424308	25	BOSTON	MA	US	CITY	reported	192403	CASES	MUMPS	UNSPECIFIED	840	1924	01	13
1424309	31	BOSTON	MA	US	CITY	reported	192403	DEATHS	PNEUMONIA	UNSPECIFIED	840	1924	01	13
1424311	146	BOSTON	MA	US	CITY	reported	192403	CASES	SCARLET FEVER	UNSPECIFIED	840	1924	01	13
1425356	11	BOSTON	MA	US	CITY	reported	192403	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	840	1924	01	13
1425358	4	BOSTON	MA	US	CITY	reported	192403	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	840	1924	01	13
1425359	1	BOSTON	MA	US	CITY	reported	192403	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	840	1924	01	13
1425360	22	BOSTON	MA	US	CITY	reported	192403	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	840	1924	01	13
1426321	0	BOSTON	MA	US	CITY	reported	192403	CASES	MENINGITIS	UNSPECIFIED	840	1924	01	13
1426322	1	BOSTON	MA	US	CITY	reported	192403	DEATHS	MENINGITIS	UNSPECIFIED	840	1924	01	13
1426325	0	BOSTON	MA	US	CITY	reported	192403	CASES	PELLAGRA	UNSPECIFIED	840	1924	01	13
1426326	0	BOSTON	MA	US	CITY	reported	192403	DEATHS	PELLAGRA	UNSPECIFIED	840	1924	01	13
1426553	92	BOSTON	MA	US	CITY	reported	192404	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	841	1924	01	20
1426555	79	BOSTON	MA	US	CITY	reported	192404	CASES	DIPHTHERIA	UNSPECIFIED	841	1924	01	20
1426556	2	BOSTON	MA	US	CITY	reported	192404	CASES	INFLUENZA	UNSPECIFIED	841	1924	01	20
1426557	1	BOSTON	MA	US	CITY	reported	192404	DEATHS	INFLUENZA	UNSPECIFIED	841	1924	01	20
1426558	105	BOSTON	MA	US	CITY	reported	192404	CASES	MEASLES	UNSPECIFIED	841	1924	01	20
1426559	15	BOSTON	MA	US	CITY	reported	192404	CASES	MUMPS	UNSPECIFIED	841	1924	01	20
1426560	18	BOSTON	MA	US	CITY	reported	192404	DEATHS	PNEUMONIA	UNSPECIFIED	841	1924	01	20
1426562	141	BOSTON	MA	US	CITY	reported	192404	CASES	SCARLET FEVER	UNSPECIFIED	841	1924	01	20
1427646	9	BOSTON	MA	US	CITY	reported	192404	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	841	1924	01	20
1427648	0	BOSTON	MA	US	CITY	reported	192404	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	841	1924	01	20
1427649	0	BOSTON	MA	US	CITY	reported	192404	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	841	1924	01	20
1427650	7	BOSTON	MA	US	CITY	reported	192404	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	841	1924	01	20
1428590	0	BOSTON	MA	US	CITY	reported	192404	CASES	MENINGITIS	UNSPECIFIED	841	1924	01	20
1428591	1	BOSTON	MA	US	CITY	reported	192404	DEATHS	MENINGITIS	UNSPECIFIED	841	1924	01	20
1428592	0	BOSTON	MA	US	CITY	reported	192404	CASES	DENGUE	UNSPECIFIED	841	1924	01	20
1428593	0	BOSTON	MA	US	CITY	reported	192404	DEATHS	DENGUE	UNSPECIFIED	841	1924	01	20
1428596	0	BOSTON	MA	US	CITY	reported	192404	CASES	PELLAGRA	UNSPECIFIED	841	1924	01	20
1428597	0	BOSTON	MA	US	CITY	reported	192404	DEATHS	PELLAGRA	UNSPECIFIED	841	1924	01	20
1428861	70	BOSTON	MA	US	CITY	reported	192405	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	842	1924	01	27
1428863	86	BOSTON	MA	US	CITY	reported	192405	CASES	DIPHTHERIA	UNSPECIFIED	842	1924	01	27
1428864	0	BOSTON	MA	US	CITY	reported	192405	CASES	INFLUENZA	UNSPECIFIED	842	1924	01	27
1428865	0	BOSTON	MA	US	CITY	reported	192405	DEATHS	INFLUENZA	UNSPECIFIED	842	1924	01	27
1428866	150	BOSTON	MA	US	CITY	reported	192405	CASES	MEASLES	UNSPECIFIED	842	1924	01	27
1428867	24	BOSTON	MA	US	CITY	reported	192405	CASES	MUMPS	UNSPECIFIED	842	1924	01	27
1428868	21	BOSTON	MA	US	CITY	reported	192405	DEATHS	PNEUMONIA	UNSPECIFIED	842	1924	01	27
1428870	161	BOSTON	MA	US	CITY	reported	192405	CASES	SCARLET FEVER	UNSPECIFIED	842	1924	01	27
1429963	8	BOSTON	MA	US	CITY	reported	192405	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	842	1924	01	27
1429965	4	BOSTON	MA	US	CITY	reported	192405	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	842	1924	01	27
1429966	0	BOSTON	MA	US	CITY	reported	192405	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	842	1924	01	27
1429967	13	BOSTON	MA	US	CITY	reported	192405	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	842	1924	01	27
1430905	1	BOSTON	MA	US	CITY	reported	192405	CASES	MENINGITIS	UNSPECIFIED	842	1924	01	27
1430906	0	BOSTON	MA	US	CITY	reported	192405	DEATHS	MENINGITIS	UNSPECIFIED	842	1924	01	27
1430909	0	BOSTON	MA	US	CITY	reported	192405	CASES	PELLAGRA	UNSPECIFIED	842	1924	01	27
1430910	0	BOSTON	MA	US	CITY	reported	192405	DEATHS	PELLAGRA	UNSPECIFIED	842	1924	01	27
1431211	70	BOSTON	MA	US	CITY	reported	192406	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	843	1924	02	03
1431213	86	BOSTON	MA	US	CITY	reported	192406	CASES	DIPHTHERIA	UNSPECIFIED	843	1924	02	03
1431214	4	BOSTON	MA	US	CITY	reported	192406	CASES	INFLUENZA	UNSPECIFIED	843	1924	02	03
1431215	1	BOSTON	MA	US	CITY	reported	192406	DEATHS	INFLUENZA	UNSPECIFIED	843	1924	02	03
1431216	157	BOSTON	MA	US	CITY	reported	192406	CASES	MEASLES	UNSPECIFIED	843	1924	02	03
1431217	34	BOSTON	MA	US	CITY	reported	192406	CASES	MUMPS	UNSPECIFIED	843	1924	02	03
1431218	21	BOSTON	MA	US	CITY	reported	192406	DEATHS	PNEUMONIA	UNSPECIFIED	843	1924	02	03
1431220	124	BOSTON	MA	US	CITY	reported	192406	CASES	SCARLET FEVER	UNSPECIFIED	843	1924	02	03
1432311	17	BOSTON	MA	US	CITY	reported	192406	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	843	1924	02	03
1432313	0	BOSTON	MA	US	CITY	reported	192406	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	843	1924	02	03
1432314	0	BOSTON	MA	US	CITY	reported	192406	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	843	1924	02	03
1432315	2	BOSTON	MA	US	CITY	reported	192406	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	843	1924	02	03
1433251	2	BOSTON	MA	US	CITY	reported	192406	CASES	MENINGITIS	UNSPECIFIED	843	1924	02	03
1433252	0	BOSTON	MA	US	CITY	reported	192406	DEATHS	MENINGITIS	UNSPECIFIED	843	1924	02	03
1433255	1	BOSTON	MA	US	CITY	reported	192406	CASES	PELLAGRA	UNSPECIFIED	843	1924	02	03
1433256	0	BOSTON	MA	US	CITY	reported	192406	DEATHS	PELLAGRA	UNSPECIFIED	843	1924	02	03
1433505	60	BOSTON	MA	US	CITY	reported	192407	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	844	1924	02	10
1433507	75	BOSTON	MA	US	CITY	reported	192407	CASES	DIPHTHERIA	UNSPECIFIED	844	1924	02	10
1433508	5	BOSTON	MA	US	CITY	reported	192407	CASES	INFLUENZA	UNSPECIFIED	844	1924	02	10
1433509	2	BOSTON	MA	US	CITY	reported	192407	DEATHS	INFLUENZA	UNSPECIFIED	844	1924	02	10
1433510	180	BOSTON	MA	US	CITY	reported	192407	CASES	MEASLES	UNSPECIFIED	844	1924	02	10
1433511	28	BOSTON	MA	US	CITY	reported	192407	CASES	MUMPS	UNSPECIFIED	844	1924	02	10
1433512	35	BOSTON	MA	US	CITY	reported	192407	DEATHS	PNEUMONIA	UNSPECIFIED	844	1924	02	10
1433514	123	BOSTON	MA	US	CITY	reported	192407	CASES	SCARLET FEVER	UNSPECIFIED	844	1924	02	10
1434571	17	BOSTON	MA	US	CITY	reported	192407	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	844	1924	02	10
1434573	3	BOSTON	MA	US	CITY	reported	192407	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	844	1924	02	10
1434574	0	BOSTON	MA	US	CITY	reported	192407	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	844	1924	02	10
1434575	11	BOSTON	MA	US	CITY	reported	192407	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	844	1924	02	10
1435471	0	BOSTON	MA	US	CITY	reported	192407	CASES	MENINGITIS	UNSPECIFIED	844	1924	02	10
1435472	0	BOSTON	MA	US	CITY	reported	192407	DEATHS	MENINGITIS	UNSPECIFIED	844	1924	02	10
1435475	0	BOSTON	MA	US	CITY	reported	192407	CASES	PELLAGRA	UNSPECIFIED	844	1924	02	10
1435476	0	BOSTON	MA	US	CITY	reported	192407	DEATHS	PELLAGRA	UNSPECIFIED	844	1924	02	10
1435717	58	BOSTON	MA	US	CITY	reported	192408	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	845	1924	02	17
1435719	70	BOSTON	MA	US	CITY	reported	192408	CASES	DIPHTHERIA	UNSPECIFIED	845	1924	02	17
1435720	2	BOSTON	MA	US	CITY	reported	192408	CASES	INFLUENZA	UNSPECIFIED	845	1924	02	17
1435721	1	BOSTON	MA	US	CITY	reported	192408	DEATHS	INFLUENZA	UNSPECIFIED	845	1924	02	17
1435722	197	BOSTON	MA	US	CITY	reported	192408	CASES	MEASLES	UNSPECIFIED	845	1924	02	17
1435723	23	BOSTON	MA	US	CITY	reported	192408	CASES	MUMPS	UNSPECIFIED	845	1924	02	17
1435724	36	BOSTON	MA	US	CITY	reported	192408	DEATHS	PNEUMONIA	UNSPECIFIED	845	1924	02	17
1435726	130	BOSTON	MA	US	CITY	reported	192408	CASES	SCARLET FEVER	UNSPECIFIED	845	1924	02	17
1436762	13	BOSTON	MA	US	CITY	reported	192408	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	845	1924	02	17
1436764	2	BOSTON	MA	US	CITY	reported	192408	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	845	1924	02	17
1436765	0	BOSTON	MA	US	CITY	reported	192408	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	845	1924	02	17
1436766	19	BOSTON	MA	US	CITY	reported	192408	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	845	1924	02	17
1437666	2	BOSTON	MA	US	CITY	reported	192408	CASES	MENINGITIS	UNSPECIFIED	845	1924	02	17
1437667	1	BOSTON	MA	US	CITY	reported	192408	DEATHS	MENINGITIS	UNSPECIFIED	845	1924	02	17
1437670	0	BOSTON	MA	US	CITY	reported	192408	CASES	PELLAGRA	UNSPECIFIED	845	1924	02	17
1437671	0	BOSTON	MA	US	CITY	reported	192408	DEATHS	PELLAGRA	UNSPECIFIED	845	1924	02	17
1437675	0	BOSTON	MA	US	CITY	reported	192408	CASES	TYPHUS FEVER	UNSPECIFIED	845	1924	02	17
1437676	0	BOSTON	MA	US	CITY	reported	192408	DEATHS	TYPHUS FEVER	UNSPECIFIED	845	1924	02	17
1438007	97	BOSTON	MA	US	CITY	reported	192409	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	846	1924	02	24
1438009	68	BOSTON	MA	US	CITY	reported	192409	CASES	DIPHTHERIA	UNSPECIFIED	846	1924	02	24
1438010	2	BOSTON	MA	US	CITY	reported	192409	CASES	INFLUENZA	UNSPECIFIED	846	1924	02	24
1438011	0	BOSTON	MA	US	CITY	reported	192409	DEATHS	INFLUENZA	UNSPECIFIED	846	1924	02	24
1438012	233	BOSTON	MA	US	CITY	reported	192409	CASES	MEASLES	UNSPECIFIED	846	1924	02	24
1438013	32	BOSTON	MA	US	CITY	reported	192409	CASES	MUMPS	UNSPECIFIED	846	1924	02	24
1438014	30	BOSTON	MA	US	CITY	reported	192409	DEATHS	PNEUMONIA	UNSPECIFIED	846	1924	02	24
1438016	126	BOSTON	MA	US	CITY	reported	192409	CASES	SCARLET FEVER	UNSPECIFIED	846	1924	02	24
1439071	10	BOSTON	MA	US	CITY	reported	192409	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	846	1924	02	24
1439073	6	BOSTON	MA	US	CITY	reported	192409	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	846	1924	02	24
1439074	0	BOSTON	MA	US	CITY	reported	192409	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	846	1924	02	24
1439075	13	BOSTON	MA	US	CITY	reported	192409	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	846	1924	02	24
1439987	0	BOSTON	MA	US	CITY	reported	192409	CASES	MENINGITIS	UNSPECIFIED	846	1924	02	24
1439988	0	BOSTON	MA	US	CITY	reported	192409	DEATHS	MENINGITIS	UNSPECIFIED	846	1924	02	24
1439989	0	BOSTON	MA	US	CITY	reported	192409	CASES	DENGUE	UNSPECIFIED	846	1924	02	24
1439990	0	BOSTON	MA	US	CITY	reported	192409	DEATHS	DENGUE	UNSPECIFIED	846	1924	02	24
1439993	0	BOSTON	MA	US	CITY	reported	192409	CASES	PELLAGRA	UNSPECIFIED	846	1924	02	24
1439994	0	BOSTON	MA	US	CITY	reported	192409	DEATHS	PELLAGRA	UNSPECIFIED	846	1924	02	24
1440310	65	BOSTON	MA	US	CITY	reported	192410	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	847	1924	03	02
1440312	40	BOSTON	MA	US	CITY	reported	192410	CASES	DIPHTHERIA	UNSPECIFIED	847	1924	03	02
1440313	6	BOSTON	MA	US	CITY	reported	192410	CASES	INFLUENZA	UNSPECIFIED	847	1924	03	02
1440314	1	BOSTON	MA	US	CITY	reported	192410	DEATHS	INFLUENZA	UNSPECIFIED	847	1924	03	02
1440315	181	BOSTON	MA	US	CITY	reported	192410	CASES	MEASLES	UNSPECIFIED	847	1924	03	02
1440316	35	BOSTON	MA	US	CITY	reported	192410	CASES	MUMPS	UNSPECIFIED	847	1924	03	02
1440317	30	BOSTON	MA	US	CITY	reported	192410	DEATHS	PNEUMONIA	UNSPECIFIED	847	1924	03	02
1440319	148	BOSTON	MA	US	CITY	reported	192410	CASES	SCARLET FEVER	UNSPECIFIED	847	1924	03	02
1441397	22	BOSTON	MA	US	CITY	reported	192410	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	847	1924	03	02
1441399	5	BOSTON	MA	US	CITY	reported	192410	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	847	1924	03	02
1441400	1	BOSTON	MA	US	CITY	reported	192410	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	847	1924	03	02
1441401	9	BOSTON	MA	US	CITY	reported	192410	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	847	1924	03	02
1442722	2	BOSTON	MA	US	CITY	reported	192410	CASES	MENINGITIS	UNSPECIFIED	847	1924	03	02
1442723	2	BOSTON	MA	US	CITY	reported	192410	DEATHS	MENINGITIS	UNSPECIFIED	847	1924	03	02
1442726	0	BOSTON	MA	US	CITY	reported	192410	CASES	PELLAGRA	UNSPECIFIED	847	1924	03	02
1442727	0	BOSTON	MA	US	CITY	reported	192410	DEATHS	PELLAGRA	UNSPECIFIED	847	1924	03	02
1442979	78	BOSTON	MA	US	CITY	reported	192411	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	848	1924	03	09
1442981	70	BOSTON	MA	US	CITY	reported	192411	CASES	DIPHTHERIA	UNSPECIFIED	848	1924	03	09
1442982	4	BOSTON	MA	US	CITY	reported	192411	CASES	INFLUENZA	UNSPECIFIED	848	1924	03	09
1442983	2	BOSTON	MA	US	CITY	reported	192411	DEATHS	INFLUENZA	UNSPECIFIED	848	1924	03	09
1442984	242	BOSTON	MA	US	CITY	reported	192411	CASES	MEASLES	UNSPECIFIED	848	1924	03	09
1442985	42	BOSTON	MA	US	CITY	reported	192411	CASES	MUMPS	UNSPECIFIED	848	1924	03	09
1442986	28	BOSTON	MA	US	CITY	reported	192411	DEATHS	PNEUMONIA	UNSPECIFIED	848	1924	03	09
1442988	164	BOSTON	MA	US	CITY	reported	192411	CASES	SCARLET FEVER	UNSPECIFIED	848	1924	03	09
1444057	11	BOSTON	MA	US	CITY	reported	192411	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	848	1924	03	09
1444059	2	BOSTON	MA	US	CITY	reported	192411	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	848	1924	03	09
1444060	0	BOSTON	MA	US	CITY	reported	192411	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	848	1924	03	09
1444061	12	BOSTON	MA	US	CITY	reported	192411	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	848	1924	03	09
1445214	49	BOSTON	MA	US	CITY	reported	192412	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	849	1924	03	16
1445216	78	BOSTON	MA	US	CITY	reported	192412	CASES	DIPHTHERIA	UNSPECIFIED	849	1924	03	16
1445217	4	BOSTON	MA	US	CITY	reported	192412	CASES	INFLUENZA	UNSPECIFIED	849	1924	03	16
1445218	1	BOSTON	MA	US	CITY	reported	192412	DEATHS	INFLUENZA	UNSPECIFIED	849	1924	03	16
1445219	197	BOSTON	MA	US	CITY	reported	192412	CASES	MEASLES	UNSPECIFIED	849	1924	03	16
1445220	29	BOSTON	MA	US	CITY	reported	192412	CASES	MUMPS	UNSPECIFIED	849	1924	03	16
1445221	21	BOSTON	MA	US	CITY	reported	192412	DEATHS	PNEUMONIA	UNSPECIFIED	849	1924	03	16
1445223	115	BOSTON	MA	US	CITY	reported	192412	CASES	SCARLET FEVER	UNSPECIFIED	849	1924	03	16
1446296	16	BOSTON	MA	US	CITY	reported	192412	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	849	1924	03	16
1446298	1	BOSTON	MA	US	CITY	reported	192412	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	849	1924	03	16
1446299	0	BOSTON	MA	US	CITY	reported	192412	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	849	1924	03	16
1446300	8	BOSTON	MA	US	CITY	reported	192412	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	849	1924	03	16
1447226	1	BOSTON	MA	US	CITY	reported	192412	CASES	MENINGITIS	UNSPECIFIED	849	1924	03	16
1447227	1	BOSTON	MA	US	CITY	reported	192412	DEATHS	MENINGITIS	UNSPECIFIED	849	1924	03	16
1447230	0	BOSTON	MA	US	CITY	reported	192412	CASES	PELLAGRA	UNSPECIFIED	849	1924	03	16
