id	number	loc	state	country	loc_type	indicator	epi_week	event	disease	subcategory_new	pdf_id	Year	Month	Day
2489806	0	WORCESTER	MA	US	CITY	reported	193127	CASES	DIPHTHERIA	UNSPECIFIED	1230	1931	07	05
2489807	0	WORCESTER	MA	US	CITY	reported	193127	DEATHS	INFLUENZA	UNSPECIFIED	1230	1931	07	05
2489808	2	WORCESTER	MA	US	CITY	reported	193127	CASES	MEASLES	UNSPECIFIED	1230	1931	07	05
2489809	11	WORCESTER	MA	US	CITY	reported	193127	CASES	MUMPS	UNSPECIFIED	1230	1931	07	05
2489810	1	WORCESTER	MA	US	CITY	reported	193127	DEATHS	PNEUMONIA	UNSPECIFIED	1230	1931	07	05
2490619	10	WORCESTER	MA	US	CITY	reported	193127	CASES	SCARLET FEVER	UNSPECIFIED	1230	1931	07	05
2490623	1	WORCESTER	MA	US	CITY	reported	193127	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1230	1931	07	05
2490625	0	WORCESTER	MA	US	CITY	reported	193127	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1230	1931	07	05
2490626	0	WORCESTER	MA	US	CITY	reported	193127	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1230	1931	07	05
2490627	14	WORCESTER	MA	US	CITY	reported	193127	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1230	1931	07	05
2492828	1	WORCESTER	MA	US	CITY	reported	193128	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1231	1931	07	12
2492830	0	WORCESTER	MA	US	CITY	reported	193128	CASES	DIPHTHERIA	UNSPECIFIED	1231	1931	07	12
2492831	0	WORCESTER	MA	US	CITY	reported	193128	DEATHS	INFLUENZA	UNSPECIFIED	1231	1931	07	12
2492832	3	WORCESTER	MA	US	CITY	reported	193128	CASES	MEASLES	UNSPECIFIED	1231	1931	07	12
2492833	6	WORCESTER	MA	US	CITY	reported	193128	CASES	MUMPS	UNSPECIFIED	1231	1931	07	12
2492834	2	WORCESTER	MA	US	CITY	reported	193128	DEATHS	PNEUMONIA	UNSPECIFIED	1231	1931	07	12
2493632	23	WORCESTER	MA	US	CITY	reported	193128	CASES	SCARLET FEVER	UNSPECIFIED	1231	1931	07	12
2493636	4	WORCESTER	MA	US	CITY	reported	193128	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1231	1931	07	12
2493638	1	WORCESTER	MA	US	CITY	reported	193128	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1231	1931	07	12
2493639	0	WORCESTER	MA	US	CITY	reported	193128	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1231	1931	07	12
2493640	14	WORCESTER	MA	US	CITY	reported	193128	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1231	1931	07	12
2495772	3	WORCESTER	MA	US	CITY	reported	193129	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1232	1931	07	19
2495774	0	WORCESTER	MA	US	CITY	reported	193129	CASES	DIPHTHERIA	UNSPECIFIED	1232	1931	07	19
2495775	0	WORCESTER	MA	US	CITY	reported	193129	DEATHS	INFLUENZA	UNSPECIFIED	1232	1931	07	19
2495776	3	WORCESTER	MA	US	CITY	reported	193129	CASES	MEASLES	UNSPECIFIED	1232	1931	07	19
2495777	5	WORCESTER	MA	US	CITY	reported	193129	CASES	MUMPS	UNSPECIFIED	1232	1931	07	19
2495778	1	WORCESTER	MA	US	CITY	reported	193129	DEATHS	PNEUMONIA	UNSPECIFIED	1232	1931	07	19
2496597	7	WORCESTER	MA	US	CITY	reported	193129	CASES	SCARLET FEVER	UNSPECIFIED	1232	1931	07	19
2496601	2	WORCESTER	MA	US	CITY	reported	193129	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1232	1931	07	19
2496603	0	WORCESTER	MA	US	CITY	reported	193129	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1232	1931	07	19
2496604	0	WORCESTER	MA	US	CITY	reported	193129	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1232	1931	07	19
2496605	9	WORCESTER	MA	US	CITY	reported	193129	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1232	1931	07	19
2497767	0	WORCESTER	MA	US	CITY	reported	193129	CASES	PELLAGRA	UNSPECIFIED	1232	1931	07	19
2497768	0	WORCESTER	MA	US	CITY	reported	193129	DEATHS	PELLAGRA	UNSPECIFIED	1232	1931	07	19
2498902	0	WORCESTER	MA	US	CITY	reported	193130	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1233	1931	07	26
2498904	0	WORCESTER	MA	US	CITY	reported	193130	CASES	DIPHTHERIA	UNSPECIFIED	1233	1931	07	26
2498905	0	WORCESTER	MA	US	CITY	reported	193130	DEATHS	INFLUENZA	UNSPECIFIED	1233	1931	07	26
2498906	0	WORCESTER	MA	US	CITY	reported	193130	CASES	MEASLES	UNSPECIFIED	1233	1931	07	26
2498907	12	WORCESTER	MA	US	CITY	reported	193130	CASES	MUMPS	UNSPECIFIED	1233	1931	07	26
2498908	1	WORCESTER	MA	US	CITY	reported	193130	DEATHS	PNEUMONIA	UNSPECIFIED	1233	1931	07	26
2499712	4	WORCESTER	MA	US	CITY	reported	193130	CASES	SCARLET FEVER	UNSPECIFIED	1233	1931	07	26
2499716	0	WORCESTER	MA	US	CITY	reported	193130	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1233	1931	07	26
2499718	0	WORCESTER	MA	US	CITY	reported	193130	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1233	1931	07	26
2499719	0	WORCESTER	MA	US	CITY	reported	193130	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1233	1931	07	26
2499720	4	WORCESTER	MA	US	CITY	reported	193130	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1233	1931	07	26
2501938	5	WORCESTER	MA	US	CITY	reported	193131	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1234	1931	08	02
2501940	0	WORCESTER	MA	US	CITY	reported	193131	CASES	DIPHTHERIA	UNSPECIFIED	1234	1931	08	02
2501941	0	WORCESTER	MA	US	CITY	reported	193131	DEATHS	INFLUENZA	UNSPECIFIED	1234	1931	08	02
2501942	1	WORCESTER	MA	US	CITY	reported	193131	CASES	MEASLES	UNSPECIFIED	1234	1931	08	02
2501943	3	WORCESTER	MA	US	CITY	reported	193131	CASES	MUMPS	UNSPECIFIED	1234	1931	08	02
2501944	1	WORCESTER	MA	US	CITY	reported	193131	DEATHS	PNEUMONIA	UNSPECIFIED	1234	1931	08	02
2502752	3	WORCESTER	MA	US	CITY	reported	193131	CASES	SCARLET FEVER	UNSPECIFIED	1234	1931	08	02
2502756	0	WORCESTER	MA	US	CITY	reported	193131	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1234	1931	08	02
2502758	0	WORCESTER	MA	US	CITY	reported	193131	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1234	1931	08	02
2502759	0	WORCESTER	MA	US	CITY	reported	193131	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1234	1931	08	02
2502760	22	WORCESTER	MA	US	CITY	reported	193131	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1234	1931	08	02
2503903	0	WORCESTER	MA	US	CITY	reported	193131	CASES	PELLAGRA	UNSPECIFIED	1234	1931	08	02
2503904	0	WORCESTER	MA	US	CITY	reported	193131	DEATHS	PELLAGRA	UNSPECIFIED	1234	1931	08	02
2505037	0	WORCESTER	MA	US	CITY	reported	193132	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1235	1931	08	09
2505039	0	WORCESTER	MA	US	CITY	reported	193132	CASES	DIPHTHERIA	UNSPECIFIED	1235	1931	08	09
2505040	0	WORCESTER	MA	US	CITY	reported	193132	DEATHS	INFLUENZA	UNSPECIFIED	1235	1931	08	09
2505041	2	WORCESTER	MA	US	CITY	reported	193132	CASES	MEASLES	UNSPECIFIED	1235	1931	08	09
2505042	5	WORCESTER	MA	US	CITY	reported	193132	CASES	MUMPS	UNSPECIFIED	1235	1931	08	09
2505043	1	WORCESTER	MA	US	CITY	reported	193132	DEATHS	PNEUMONIA	UNSPECIFIED	1235	1931	08	09
2505828	3	WORCESTER	MA	US	CITY	reported	193132	CASES	SCARLET FEVER	UNSPECIFIED	1235	1931	08	09
2505832	1	WORCESTER	MA	US	CITY	reported	193132	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1235	1931	08	09
2505834	0	WORCESTER	MA	US	CITY	reported	193132	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1235	1931	08	09
2505835	0	WORCESTER	MA	US	CITY	reported	193132	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1235	1931	08	09
2505836	0	WORCESTER	MA	US	CITY	reported	193132	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1235	1931	08	09
2506961	0	WORCESTER	MA	US	CITY	reported	193132	CASES	PELLAGRA	UNSPECIFIED	1235	1931	08	09
2506962	0	WORCESTER	MA	US	CITY	reported	193132	DEATHS	PELLAGRA	UNSPECIFIED	1235	1931	08	09
2508069	0	WORCESTER	MA	US	CITY	reported	193133	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1236	1931	08	16
2508071	4	WORCESTER	MA	US	CITY	reported	193133	CASES	DIPHTHERIA	UNSPECIFIED	1236	1931	08	16
2508072	0	WORCESTER	MA	US	CITY	reported	193133	DEATHS	INFLUENZA	UNSPECIFIED	1236	1931	08	16
2508073	1	WORCESTER	MA	US	CITY	reported	193133	CASES	MEASLES	UNSPECIFIED	1236	1931	08	16
2508074	4	WORCESTER	MA	US	CITY	reported	193133	CASES	MUMPS	UNSPECIFIED	1236	1931	08	16
2508075	1	WORCESTER	MA	US	CITY	reported	193133	DEATHS	PNEUMONIA	UNSPECIFIED	1236	1931	08	16
2508894	6	WORCESTER	MA	US	CITY	reported	193133	CASES	SCARLET FEVER	UNSPECIFIED	1236	1931	08	16
2508898	5	WORCESTER	MA	US	CITY	reported	193133	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1236	1931	08	16
2508900	0	WORCESTER	MA	US	CITY	reported	193133	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1236	1931	08	16
2508901	0	WORCESTER	MA	US	CITY	reported	193133	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1236	1931	08	16
2508902	12	WORCESTER	MA	US	CITY	reported	193133	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1236	1931	08	16
2511171	1	WORCESTER	MA	US	CITY	reported	193134	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1237	1931	08	23
2511173	0	WORCESTER	MA	US	CITY	reported	193134	CASES	DIPHTHERIA	UNSPECIFIED	1237	1931	08	23
2511174	0	WORCESTER	MA	US	CITY	reported	193134	DEATHS	INFLUENZA	UNSPECIFIED	1237	1931	08	23
2511175	0	WORCESTER	MA	US	CITY	reported	193134	CASES	MEASLES	UNSPECIFIED	1237	1931	08	23
2511176	7	WORCESTER	MA	US	CITY	reported	193134	CASES	MUMPS	UNSPECIFIED	1237	1931	08	23
2511177	0	WORCESTER	MA	US	CITY	reported	193134	DEATHS	PNEUMONIA	UNSPECIFIED	1237	1931	08	23
2511949	3	WORCESTER	MA	US	CITY	reported	193134	CASES	SCARLET FEVER	UNSPECIFIED	1237	1931	08	23
2511953	0	WORCESTER	MA	US	CITY	reported	193134	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1237	1931	08	23
2511955	0	WORCESTER	MA	US	CITY	reported	193134	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1237	1931	08	23
2511956	0	WORCESTER	MA	US	CITY	reported	193134	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1237	1931	08	23
2511957	6	WORCESTER	MA	US	CITY	reported	193134	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1237	1931	08	23
2513063	0	WORCESTER	MA	US	CITY	reported	193134	CASES	PELLAGRA	UNSPECIFIED	1237	1931	08	23
2513064	0	WORCESTER	MA	US	CITY	reported	193134	DEATHS	PELLAGRA	UNSPECIFIED	1237	1931	08	23
2514205	0	WORCESTER	MA	US	CITY	reported	193135	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1238	1931	08	30
2514207	1	WORCESTER	MA	US	CITY	reported	193135	CASES	DIPHTHERIA	UNSPECIFIED	1238	1931	08	30
2514208	0	WORCESTER	MA	US	CITY	reported	193135	DEATHS	INFLUENZA	UNSPECIFIED	1238	1931	08	30
2514209	0	WORCESTER	MA	US	CITY	reported	193135	CASES	MEASLES	UNSPECIFIED	1238	1931	08	30
2514210	0	WORCESTER	MA	US	CITY	reported	193135	CASES	MUMPS	UNSPECIFIED	1238	1931	08	30
2514211	1	WORCESTER	MA	US	CITY	reported	193135	DEATHS	PNEUMONIA	UNSPECIFIED	1238	1931	08	30
2515025	6	WORCESTER	MA	US	CITY	reported	193135	CASES	SCARLET FEVER	UNSPECIFIED	1238	1931	08	30
2515029	0	WORCESTER	MA	US	CITY	reported	193135	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1238	1931	08	30
2515031	0	WORCESTER	MA	US	CITY	reported	193135	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1238	1931	08	30
2515032	0	WORCESTER	MA	US	CITY	reported	193135	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1238	1931	08	30
2515033	8	WORCESTER	MA	US	CITY	reported	193135	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1238	1931	08	30
2516205	0	WORCESTER	MA	US	CITY	reported	193135	CASES	PELLAGRA	UNSPECIFIED	1238	1931	08	30
2516206	0	WORCESTER	MA	US	CITY	reported	193135	DEATHS	PELLAGRA	UNSPECIFIED	1238	1931	08	30
2517373	2	WORCESTER	MA	US	CITY	reported	193136	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1239	1931	09	06
2517375	2	WORCESTER	MA	US	CITY	reported	193136	CASES	DIPHTHERIA	UNSPECIFIED	1239	1931	09	06
2517376	0	WORCESTER	MA	US	CITY	reported	193136	DEATHS	INFLUENZA	UNSPECIFIED	1239	1931	09	06
2517377	0	WORCESTER	MA	US	CITY	reported	193136	CASES	MEASLES	UNSPECIFIED	1239	1931	09	06
2517378	10	WORCESTER	MA	US	CITY	reported	193136	CASES	MUMPS	UNSPECIFIED	1239	1931	09	06
2517379	2	WORCESTER	MA	US	CITY	reported	193136	DEATHS	PNEUMONIA	UNSPECIFIED	1239	1931	09	06
2518209	8	WORCESTER	MA	US	CITY	reported	193136	CASES	SCARLET FEVER	UNSPECIFIED	1239	1931	09	06
2518213	2	WORCESTER	MA	US	CITY	reported	193136	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1239	1931	09	06
2518215	1	WORCESTER	MA	US	CITY	reported	193136	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1239	1931	09	06
2518216	0	WORCESTER	MA	US	CITY	reported	193136	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1239	1931	09	06
2518217	16	WORCESTER	MA	US	CITY	reported	193136	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1239	1931	09	06
2519393	0	WORCESTER	MA	US	CITY	reported	193136	CASES	PELLAGRA	UNSPECIFIED	1239	1931	09	06
2519394	0	WORCESTER	MA	US	CITY	reported	193136	DEATHS	PELLAGRA	UNSPECIFIED	1239	1931	09	06
2520647	1	WORCESTER	MA	US	CITY	reported	193137	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1240	1931	09	13
2520649	1	WORCESTER	MA	US	CITY	reported	193137	CASES	DIPHTHERIA	UNSPECIFIED	1240	1931	09	13
2520650	1	WORCESTER	MA	US	CITY	reported	193137	CASES	INFLUENZA	UNSPECIFIED	1240	1931	09	13
2520651	0	WORCESTER	MA	US	CITY	reported	193137	DEATHS	INFLUENZA	UNSPECIFIED	1240	1931	09	13
2520652	0	WORCESTER	MA	US	CITY	reported	193137	CASES	MEASLES	UNSPECIFIED	1240	1931	09	13
2520653	17	WORCESTER	MA	US	CITY	reported	193137	CASES	MUMPS	UNSPECIFIED	1240	1931	09	13
2520654	2	WORCESTER	MA	US	CITY	reported	193137	DEATHS	PNEUMONIA	UNSPECIFIED	1240	1931	09	13
2521490	6	WORCESTER	MA	US	CITY	reported	193137	CASES	SCARLET FEVER	UNSPECIFIED	1240	1931	09	13
2521494	2	WORCESTER	MA	US	CITY	reported	193137	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1240	1931	09	13
2521496	1	WORCESTER	MA	US	CITY	reported	193137	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1240	1931	09	13
2521497	0	WORCESTER	MA	US	CITY	reported	193137	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1240	1931	09	13
2521498	13	WORCESTER	MA	US	CITY	reported	193137	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1240	1931	09	13
2522681	0	WORCESTER	MA	US	CITY	reported	193137	CASES	PELLAGRA	UNSPECIFIED	1240	1931	09	13
2522682	0	WORCESTER	MA	US	CITY	reported	193137	DEATHS	PELLAGRA	UNSPECIFIED	1240	1931	09	13
2523940	1	WORCESTER	MA	US	CITY	reported	193138	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1241	1931	09	20
2523942	1	WORCESTER	MA	US	CITY	reported	193138	CASES	DIPHTHERIA	UNSPECIFIED	1241	1931	09	20
2523943	0	WORCESTER	MA	US	CITY	reported	193138	DEATHS	INFLUENZA	UNSPECIFIED	1241	1931	09	20
2523944	0	WORCESTER	MA	US	CITY	reported	193138	CASES	MEASLES	UNSPECIFIED	1241	1931	09	20
2523945	8	WORCESTER	MA	US	CITY	reported	193138	CASES	MUMPS	UNSPECIFIED	1241	1931	09	20
2523946	0	WORCESTER	MA	US	CITY	reported	193138	DEATHS	PNEUMONIA	UNSPECIFIED	1241	1931	09	20
2524786	6	WORCESTER	MA	US	CITY	reported	193138	CASES	SCARLET FEVER	UNSPECIFIED	1241	1931	09	20
2524790	2	WORCESTER	MA	US	CITY	reported	193138	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1241	1931	09	20
2524792	0	WORCESTER	MA	US	CITY	reported	193138	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1241	1931	09	20
2524793	0	WORCESTER	MA	US	CITY	reported	193138	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1241	1931	09	20
2524794	9	WORCESTER	MA	US	CITY	reported	193138	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1241	1931	09	20
2525977	0	WORCESTER	MA	US	CITY	reported	193138	CASES	PELLAGRA	UNSPECIFIED	1241	1931	09	20
2525978	0	WORCESTER	MA	US	CITY	reported	193138	DEATHS	PELLAGRA	UNSPECIFIED	1241	1931	09	20
2527208	4	WORCESTER	MA	US	CITY	reported	193139	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1242	1931	09	27
2527210	0	WORCESTER	MA	US	CITY	reported	193139	CASES	DIPHTHERIA	UNSPECIFIED	1242	1931	09	27
2527211	0	WORCESTER	MA	US	CITY	reported	193139	DEATHS	INFLUENZA	UNSPECIFIED	1242	1931	09	27
2527212	0	WORCESTER	MA	US	CITY	reported	193139	CASES	MEASLES	UNSPECIFIED	1242	1931	09	27
2527213	11	WORCESTER	MA	US	CITY	reported	193139	CASES	MUMPS	UNSPECIFIED	1242	1931	09	27
2527214	3	WORCESTER	MA	US	CITY	reported	193139	DEATHS	PNEUMONIA	UNSPECIFIED	1242	1931	09	27
2528043	13	WORCESTER	MA	US	CITY	reported	193139	CASES	SCARLET FEVER	UNSPECIFIED	1242	1931	09	27
2528047	1	WORCESTER	MA	US	CITY	reported	193139	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1242	1931	09	27
2528049	0	WORCESTER	MA	US	CITY	reported	193139	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1242	1931	09	27
2528050	0	WORCESTER	MA	US	CITY	reported	193139	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1242	1931	09	27
2528051	9	WORCESTER	MA	US	CITY	reported	193139	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1242	1931	09	27
2529228	0	WORCESTER	MA	US	CITY	reported	193139	CASES	PELLAGRA	UNSPECIFIED	1242	1931	09	27
2529229	0	WORCESTER	MA	US	CITY	reported	193139	DEATHS	PELLAGRA	UNSPECIFIED	1242	1931	09	27
2530407	3	WORCESTER	MA	US	CITY	reported	193140	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1243	1931	10	04
2530409	1	WORCESTER	MA	US	CITY	reported	193140	CASES	DIPHTHERIA	UNSPECIFIED	1243	1931	10	04
2530410	0	WORCESTER	MA	US	CITY	reported	193140	DEATHS	INFLUENZA	UNSPECIFIED	1243	1931	10	04
2530411	2	WORCESTER	MA	US	CITY	reported	193140	CASES	MEASLES	UNSPECIFIED	1243	1931	10	04
2530412	22	WORCESTER	MA	US	CITY	reported	193140	CASES	MUMPS	UNSPECIFIED	1243	1931	10	04
2530413	3	WORCESTER	MA	US	CITY	reported	193140	DEATHS	PNEUMONIA	UNSPECIFIED	1243	1931	10	04
2531217	22	WORCESTER	MA	US	CITY	reported	193140	CASES	SCARLET FEVER	UNSPECIFIED	1243	1931	10	04
2531221	2	WORCESTER	MA	US	CITY	reported	193140	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1243	1931	10	04
2531223	1	WORCESTER	MA	US	CITY	reported	193140	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1243	1931	10	04
2531224	0	WORCESTER	MA	US	CITY	reported	193140	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1243	1931	10	04
2531225	13	WORCESTER	MA	US	CITY	reported	193140	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1243	1931	10	04
2532357	1	WORCESTER	MA	US	CITY	reported	193140	CASES	PELLAGRA	UNSPECIFIED	1243	1931	10	04
2532358	0	WORCESTER	MA	US	CITY	reported	193140	DEATHS	PELLAGRA	UNSPECIFIED	1243	1931	10	04
2533529	3	WORCESTER	MA	US	CITY	reported	193141	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1244	1931	10	11
2533531	3	WORCESTER	MA	US	CITY	reported	193141	CASES	DIPHTHERIA	UNSPECIFIED	1244	1931	10	11
2533532	0	WORCESTER	MA	US	CITY	reported	193141	DEATHS	INFLUENZA	UNSPECIFIED	1244	1931	10	11
2533533	0	WORCESTER	MA	US	CITY	reported	193141	CASES	MEASLES	UNSPECIFIED	1244	1931	10	11
2533534	34	WORCESTER	MA	US	CITY	reported	193141	CASES	MUMPS	UNSPECIFIED	1244	1931	10	11
2533535	0	WORCESTER	MA	US	CITY	reported	193141	DEATHS	PNEUMONIA	UNSPECIFIED	1244	1931	10	11
2534349	8	WORCESTER	MA	US	CITY	reported	193141	CASES	SCARLET FEVER	UNSPECIFIED	1244	1931	10	11
2534353	0	WORCESTER	MA	US	CITY	reported	193141	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1244	1931	10	11
2534355	0	WORCESTER	MA	US	CITY	reported	193141	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1244	1931	10	11
2534356	0	WORCESTER	MA	US	CITY	reported	193141	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1244	1931	10	11
2534357	10	WORCESTER	MA	US	CITY	reported	193141	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1244	1931	10	11
2535522	0	WORCESTER	MA	US	CITY	reported	193141	CASES	PELLAGRA	UNSPECIFIED	1244	1931	10	11
2535523	0	WORCESTER	MA	US	CITY	reported	193141	DEATHS	PELLAGRA	UNSPECIFIED	1244	1931	10	11
2536674	3	WORCESTER	MA	US	CITY	reported	193142	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1245	1931	10	18
2536676	4	WORCESTER	MA	US	CITY	reported	193142	CASES	DIPHTHERIA	UNSPECIFIED	1245	1931	10	18
2536677	0	WORCESTER	MA	US	CITY	reported	193142	DEATHS	INFLUENZA	UNSPECIFIED	1245	1931	10	18
2536678	1	WORCESTER	MA	US	CITY	reported	193142	CASES	MEASLES	UNSPECIFIED	1245	1931	10	18
2536679	20	WORCESTER	MA	US	CITY	reported	193142	CASES	MUMPS	UNSPECIFIED	1245	1931	10	18
2536680	1	WORCESTER	MA	US	CITY	reported	193142	DEATHS	PNEUMONIA	UNSPECIFIED	1245	1931	10	18
2537474	22	WORCESTER	MA	US	CITY	reported	193142	CASES	SCARLET FEVER	UNSPECIFIED	1245	1931	10	18
2537478	1	WORCESTER	MA	US	CITY	reported	193142	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1245	1931	10	18
2537480	1	WORCESTER	MA	US	CITY	reported	193142	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1245	1931	10	18
2537481	0	WORCESTER	MA	US	CITY	reported	193142	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1245	1931	10	18
2537482	9	WORCESTER	MA	US	CITY	reported	193142	CASES	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	1245	1931	10	18
2538610	0	WORCESTER	MA	US	CITY	reported	193142	CASES	PELLAGRA	UNSPECIFIED	1245	1931	10	18
2538611	1	WORCESTER	MA	US	CITY	reported	193142	DEATHS	PELLAGRA	UNSPECIFIED	1245	1931	10	18
2539790	2	WORCESTER	MA	US	CITY	reported	193143	CASES	CHICKENPOX [VARICELLA]	UNSPECIFIED	1246	1931	10	25
2539792	0	WORCESTER	MA	US	CITY	reported	193143	CASES	DIPHTHERIA	UNSPECIFIED	1246	1931	10	25
2539793	1	WORCESTER	MA	US	CITY	reported	193143	CASES	INFLUENZA	UNSPECIFIED	1246	1931	10	25
2539794	0	WORCESTER	MA	US	CITY	reported	193143	DEATHS	INFLUENZA	UNSPECIFIED	1246	1931	10	25
2539795	1	WORCESTER	MA	US	CITY	reported	193143	CASES	MEASLES	UNSPECIFIED	1246	1931	10	25
2539796	57	WORCESTER	MA	US	CITY	reported	193143	CASES	MUMPS	UNSPECIFIED	1246	1931	10	25
2539797	4	WORCESTER	MA	US	CITY	reported	193143	DEATHS	PNEUMONIA	UNSPECIFIED	1246	1931	10	25
2540613	16	WORCESTER	MA	US	CITY	reported	193143	CASES	SCARLET FEVER	UNSPECIFIED	1246	1931	10	25
2540617	0	WORCESTER	MA	US	CITY	reported	193143	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	1246	1931	10	25
2540619	0	WORCESTER	MA	US	CITY	reported	193143	CASES	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	1246	1931	10	25
